date,annualized_returns,cash,daily_pnl,daily_returns,market_value,static_unit_net_value,total_returns,total_value,unit_net_value,units
2015-11-10,-0.006,-452.929,-14022.0,-0.015,940950.0,0.955,-0.06,940497.071,0.94,1000000
2015-11-11,-0.007,-452.929,-14760.0,-0.016,926190.0,0.94,-0.074,925737.071,0.926,1000000
2015-11-12,-0.008,-452.929,-11070.0,-0.012,915120.0,0.926,-0.085,914667.071,0.915,1000000
2015-11-13,-0.01,-452.929,-11808.0,-0.013,903312.0,0.915,-0.097,902859.071,0.903,1000000
2015-11-16,-0.009,-452.929,7380.0,0.008,910692.0,0.903,-0.09,910239.071,0.91,1000000
2015-11-17,-0.008,-452.929,11808.0,0.013,922500.0,0.91,-0.078,922047.071,0.922,1000000
2015-11-18,-0.008,-452.929,-5904.0,-0.006,916596.0,0.922,-0.084,916143.071,0.916,1000000
2015-11-19,-0.008,-452.929,5904.0,0.006,922500.0,0.916,-0.078,922047.071,0.922,1000000
2015-11-20,-0.007,-452.929,3690.0,0.004,926190.0,0.922,-0.074,925737.071,0.926,1000000
2015-11-23,-0.008,-452.929,-7380.0,-0.008,918810.0,0.926,-0.082,918357.071,0.918,1000000
2015-11-24,-0.01,904179.796,-14177.275,-0.015,0.0,0.918,-0.096,904179.796,0.904,1000000
2015-11-25,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-11-26,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-11-27,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-11-30,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-01,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-02,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-03,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-04,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-07,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-08,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-09,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-10,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-11,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-14,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-15,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-16,-0.01,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-17,-0.009,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-18,-0.009,904179.796,0.0,0.0,0.0,0.904,-0.096,904179.796,0.904,1000000
2015-12-21,-0.01,235.218,-722.578,-0.001,903222.0,0.904,-0.097,903457.218,0.903,1000000
2015-12-22,-0.01,235.218,-5776.0,-0.006,897446.0,0.903,-0.102,897681.218,0.898,1000000
2015-12-23,-0.01,235.218,3610.0,0.004,901056.0,0.898,-0.099,901291.218,0.901,1000000
2015-12-24,-0.011,235.218,-10108.0,-0.011,890948.0,0.901,-0.109,891183.218,0.891,1000000
2015-12-25,-0.01,235.218,5054.0,0.006,896002.0,0.891,-0.104,896237.218,0.896,1000000
2015-12-28,-0.014,235.218,-31046.0,-0.035,864956.0,0.896,-0.135,865191.218,0.865,1000000
2015-12-29,-0.013,871562.002,6370.784,0.007,0.0,0.865,-0.128,871562.002,0.872,1000000
2015-12-30,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2015-12-31,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-04,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-05,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-06,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-07,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-08,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-11,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-12,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-13,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-14,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-15,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-18,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-19,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-20,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-21,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-22,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-25,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-26,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-27,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-28,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-01-29,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-02-01,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-02-02,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-02-03,-0.013,871562.002,0.0,0.0,0.0,0.872,-0.128,871562.002,0.872,1000000
2016-02-04,-0.013,240.502,-696.5,-0.001,870625.0,0.872,-0.129,870865.502,0.871,1000000
2016-02-05,-0.013,240.502,-2625.0,-0.003,868000.0,0.871,-0.132,868240.502,0.868,1000000
2016-02-15,-0.014,240.502,-11375.0,-0.013,856625.0,0.868,-0.143,856865.502,0.857,1000000
2016-02-16,-0.012,240.502,19250.0,0.022,875875.0,0.857,-0.124,876115.502,0.876,1000000
2016-02-17,-0.011,240.502,12250.0,0.014,888125.0,0.876,-0.112,888365.502,0.888,1000000
2016-02-18,-0.012,240.502,-5250.0,-0.006,882875.0,0.888,-0.117,883115.502,0.883,1000000
2016-02-19,-0.012,240.502,-4375.0,-0.005,878500.0,0.883,-0.121,878740.502,0.879,1000000
2016-02-22,-0.01,240.502,21875.0,0.025,900375.0,0.879,-0.099,900615.502,0.901,1000000
2016-02-23,-0.011,240.502,-14875.0,-0.017,885500.0,0.901,-0.114,885740.502,0.886,1000000
2016-02-24,-0.011,240.502,2625.0,0.003,888125.0,0.886,-0.112,888365.502,0.888,1000000
2016-02-25,-0.015,240.502,-42000.0,-0.047,846125.0,0.888,-0.154,846365.502,0.846,1000000
2016-02-26,-0.014,240.502,10500.0,0.012,856625.0,0.846,-0.143,856865.502,0.857,1000000
2016-02-29,-0.016,240.502,-20125.0,-0.023,836500.0,0.857,-0.163,836740.502,0.837,1000000
2016-03-01,-0.015,240.502,12250.0,0.015,848750.0,0.837,-0.151,848990.502,0.849,1000000
2016-03-02,-0.011,240.502,35000.0,0.041,883750.0,0.849,-0.116,883990.502,0.884,1000000
2016-03-03,-0.011,240.502,875.0,0.001,884625.0,0.884,-0.115,884865.502,0.885,1000000
2016-03-04,-0.009,240.502,25375.0,0.029,910000.0,0.885,-0.09,910240.502,0.91,1000000
2016-03-07,-0.009,240.502,-5250.0,-0.006,904750.0,0.91,-0.095,904990.502,0.905,1000000
2016-03-08,-0.01,240.502,-5250.0,-0.006,899500.0,0.905,-0.1,899740.502,0.9,1000000
2016-03-09,-0.011,240.502,-9625.0,-0.011,889875.0,0.9,-0.11,890115.502,0.89,1000000
2016-03-10,-0.011,240.502,-1750.0,-0.002,888125.0,0.89,-0.112,888365.502,0.888,1000000
2016-03-11,-0.011,240.502,875.0,0.001,889000.0,0.888,-0.111,889240.502,0.889,1000000
2016-03-14,-0.01,240.502,8750.0,0.01,897750.0,0.889,-0.102,897990.502,0.898,1000000
2016-03-15,-0.009,240.502,5250.0,0.006,903000.0,0.898,-0.097,903240.502,0.903,1000000
2016-03-16,-0.009,240.502,2625.0,0.003,905625.0,0.903,-0.094,905865.502,0.906,1000000
2016-03-17,-0.008,240.502,6125.0,0.007,911750.0,0.906,-0.088,911990.502,0.912,1000000
2016-03-18,-0.007,240.502,10500.0,0.012,922250.0,0.912,-0.078,922490.502,0.922,1000000
2016-03-21,-0.005,240.502,22750.0,0.025,945000.0,0.922,-0.055,945240.502,0.945,1000000
2016-03-22,-0.006,240.502,-7000.0,-0.007,938000.0,0.945,-0.062,938240.502,0.938,1000000
2016-03-23,-0.006,240.502,-1750.0,-0.002,936250.0,0.938,-0.064,936490.502,0.936,1000000
2016-03-24,-0.008,240.502,-15750.0,-0.017,920500.0,0.936,-0.079,920740.502,0.921,1000000
2016-03-25,-0.007,240.502,6125.0,0.007,926625.0,0.921,-0.073,926865.502,0.927,1000000
2016-03-28,-0.008,240.502,-9625.0,-0.01,917000.0,0.927,-0.083,917240.502,0.917,1000000
2016-03-29,-0.008,240.502,-4375.0,-0.005,912625.0,0.917,-0.087,912865.502,0.913,1000000
2016-03-30,-0.006,240.502,23625.0,0.026,936250.0,0.913,-0.064,936490.502,0.936,1000000
2016-03-31,-0.007,240.502,-5250.0,-0.006,931000.0,0.936,-0.069,931240.502,0.931,1000000
2016-04-01,-0.006,240.502,1750.0,0.002,932750.0,0.931,-0.067,932990.502,0.933,1000000
2016-04-05,-0.006,240.502,3500.0,0.004,936250.0,0.933,-0.064,936490.502,0.936,1000000
2016-04-06,-0.006,240.502,1750.0,0.002,938000.0,0.936,-0.062,938240.502,0.938,1000000
2016-04-07,-0.007,240.502,-11375.0,-0.012,926625.0,0.938,-0.073,926865.502,0.927,1000000
2016-04-08,-0.007,923450.727,-3414.775,-0.004,0.0,0.927,-0.077,923450.727,0.923,1000000
2016-04-11,-0.007,-279.667,-738.394,-0.001,922992.0,0.923,-0.077,922712.333,0.923,1000000
2016-04-12,-0.008,916753.697,-5958.637,-0.006,0.0,0.923,-0.083,916753.697,0.917,1000000
2016-04-13,-0.008,-667.654,-733.35,-0.001,916688.0,0.917,-0.084,916020.346,0.916,1000000
2016-04-14,-0.008,-667.654,2544.0,0.003,919232.0,0.916,-0.081,918564.346,0.919,1000000
2016-04-15,-0.007,-667.654,3392.0,0.004,922624.0,0.919,-0.078,921956.346,0.922,1000000
2016-04-18,-0.009,-667.654,-12720.0,-0.014,909904.0,0.922,-0.091,909236.346,0.909,1000000
2016-04-19,-0.008,-667.654,3392.0,0.004,913296.0,0.909,-0.087,912628.346,0.913,1000000
2016-04-20,-0.011,889822.573,-22805.773,-0.025,0.0,0.913,-0.11,889822.573,0.89,1000000
2016-04-21,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-22,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-25,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-26,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-27,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-28,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-04-29,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-03,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-04,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-05,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-06,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-09,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-10,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-11,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-12,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-13,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-16,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-17,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-18,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-19,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-20,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-23,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-24,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-25,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-26,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-27,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-30,-0.011,889822.573,0.0,0.0,0.0,0.89,-0.11,889822.573,0.89,1000000
2016-05-31,-0.011,-253.919,-711.492,-0.001,889365.0,0.89,-0.111,889111.081,0.889,1000000
2016-06-01,-0.011,-253.919,-5901.0,-0.007,883464.0,0.889,-0.117,883210.081,0.883,1000000
2016-06-02,-0.011,-253.919,-1686.0,-0.002,881778.0,0.883,-0.118,881524.081,0.882,1000000
2016-06-03,-0.011,-253.919,3372.0,0.004,885150.0,0.882,-0.115,884896.081,0.885,1000000
2016-06-06,-0.011,-253.919,843.0,0.001,885993.0,0.885,-0.114,885739.081,0.886,1000000
2016-06-07,-0.011,-253.919,843.0,0.001,886836.0,0.886,-0.113,886582.081,0.887,1000000
2016-06-08,-0.011,-253.919,-1686.0,-0.002,885150.0,0.887,-0.115,884896.081,0.885,1000000
2016-06-13,-0.012,-253.919,-14331.0,-0.016,870819.0,0.885,-0.129,870565.081,0.871,1000000
2016-06-14,-0.012,-253.919,5901.0,0.007,876720.0,0.871,-0.124,876466.081,0.876,1000000
2016-06-15,-0.012,-253.919,3372.0,0.004,880092.0,0.876,-0.12,879838.081,0.88,1000000
2016-06-16,-0.027,12643.981,-144743.1,-0.165,722451.0,0.88,-0.265,735094.981,0.735,1000000
2016-06-17,-0.027,12643.981,843.0,0.001,723294.0,0.735,-0.264,735937.981,0.736,1000000
2016-06-20,-0.027,12643.981,1686.0,0.002,724980.0,0.736,-0.262,737623.981,0.738,1000000
2016-06-21,-0.027,12643.981,843.0,0.001,725823.0,0.738,-0.262,738466.981,0.738,1000000
2016-06-22,-0.026,12643.981,10116.0,0.014,735939.0,0.738,-0.251,748582.981,0.749,1000000
2016-06-23,-0.027,12643.981,-5901.0,-0.008,730038.0,0.749,-0.257,742681.981,0.743,1000000
2016-06-24,-0.027,12643.981,-7587.0,-0.01,722451.0,0.743,-0.265,735094.981,0.735,1000000
2016-06-27,-0.027,12643.981,3372.0,0.005,725823.0,0.735,-0.262,738466.981,0.738,1000000
2016-06-28,-0.027,12643.981,1686.0,0.002,727509.0,0.738,-0.26,740152.981,0.74,1000000
2016-06-29,-0.026,12643.981,5058.0,0.007,732567.0,0.74,-0.255,745210.981,0.745,1000000
2016-06-30,-0.026,12643.981,843.0,0.001,733410.0,0.745,-0.254,746053.981,0.746,1000000
2016-07-01,-0.026,12643.981,843.0,0.001,734253.0,0.746,-0.253,746896.981,0.747,1000000
2016-07-04,-0.025,12643.981,8430.0,0.011,742683.0,0.747,-0.245,755326.981,0.755,1000000
2016-07-05,-0.025,12643.981,0.0,0.0,742683.0,0.755,-0.245,755326.981,0.755,1000000
2016-07-06,-0.025,12643.981,-1686.0,-0.002,740997.0,0.755,-0.246,753640.981,0.754,1000000
2016-07-07,-0.025,12643.981,-843.0,-0.001,740154.0,0.754,-0.247,752797.981,0.753,1000000
2016-07-08,-0.026,12643.981,-3372.0,-0.004,736782.0,0.753,-0.251,749425.981,0.749,1000000
2016-07-11,-0.026,12643.981,843.0,0.001,737625.0,0.749,-0.25,750268.981,0.75,1000000
2016-07-12,-0.024,12643.981,10959.0,0.015,748584.0,0.75,-0.239,761227.981,0.761,1000000
2016-07-13,-0.023,12643.981,9273.0,0.012,757857.0,0.761,-0.229,770500.981,0.771,1000000
2016-07-14,-0.024,12643.981,-4215.0,-0.005,753642.0,0.771,-0.234,766285.981,0.766,1000000
2016-07-15,-0.023,12643.981,4215.0,0.006,757857.0,0.766,-0.229,770500.981,0.771,1000000
2016-07-18,-0.023,12643.981,4215.0,0.005,762072.0,0.771,-0.225,774715.981,0.775,1000000
2016-07-19,-0.023,12643.981,-5901.0,-0.008,756171.0,0.775,-0.231,768814.981,0.769,1000000
2016-07-20,-0.023,12643.981,-843.0,-0.001,755328.0,0.769,-0.232,767971.981,0.768,1000000
2016-07-21,-0.023,12643.981,2529.0,0.003,757857.0,0.768,-0.229,770500.981,0.771,1000000
2016-07-22,-0.024,12643.981,-4215.0,-0.005,753642.0,0.771,-0.234,766285.981,0.766,1000000
2016-07-25,-0.023,12643.981,3372.0,0.004,757014.0,0.766,-0.23,769657.981,0.77,1000000
2016-07-26,-0.022,12643.981,10959.0,0.014,767973.0,0.77,-0.219,780616.981,0.781,1000000
2016-07-27,-0.023,12643.981,-8430.0,-0.011,759543.0,0.781,-0.228,772186.981,0.772,1000000
2016-07-28,-0.022,12643.981,5901.0,0.008,765444.0,0.772,-0.222,778087.981,0.778,1000000
2016-07-29,-0.021,12643.981,10116.0,0.013,775560.0,0.778,-0.212,788203.981,0.788,1000000
2016-08-01,-0.02,12643.981,6744.0,0.009,782304.0,0.788,-0.205,794947.981,0.795,1000000
2016-08-02,-0.021,12643.981,-2529.0,-0.003,779775.0,0.795,-0.208,792418.981,0.792,1000000
2016-08-03,-0.021,12643.981,-5901.0,-0.007,773874.0,0.792,-0.213,786517.981,0.787,1000000
2016-08-04,-0.023,769136.839,-17381.143,-0.022,0.0,0.787,-0.231,769136.839,0.769,1000000
2016-08-05,-0.023,769136.839,0.0,0.0,0.0,0.769,-0.231,769136.839,0.769,1000000
2016-08-08,-0.023,769136.839,0.0,0.0,0.0,0.769,-0.231,769136.839,0.769,1000000
2016-08-09,-0.023,769136.839,0.0,0.0,0.0,0.769,-0.231,769136.839,0.769,1000000
2016-08-10,-0.023,769136.839,0.0,0.0,0.0,0.769,-0.231,769136.839,0.769,1000000
2016-08-11,-0.023,769136.839,0.0,0.0,0.0,0.769,-0.231,769136.839,0.769,1000000
2016-08-12,-0.023,-28.001,-614.84,-0.001,768550.0,0.769,-0.231,768521.999,0.769,1000000
2016-08-15,-0.022,-28.001,14562.0,0.019,783112.0,0.769,-0.217,783083.999,0.783,1000000
2016-08-16,-0.023,-28.001,-12944.0,-0.017,770168.0,0.783,-0.23,770139.999,0.77,1000000
2016-08-17,-0.023,-28.001,2427.0,0.003,772595.0,0.77,-0.227,772566.999,0.773,1000000
2016-08-18,-0.023,-28.001,-4045.0,-0.005,768550.0,0.773,-0.231,768521.999,0.769,1000000
2016-08-19,-0.023,-28.001,809.0,0.001,769359.0,0.769,-0.231,769330.999,0.769,1000000
2016-08-22,-0.024,-28.001,-8899.0,-0.012,760460.0,0.769,-0.24,760431.999,0.76,1000000
2016-08-23,-0.024,759063.171,-1368.828,-0.002,0.0,0.76,-0.241,759063.171,0.759,1000000
2016-08-24,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-08-25,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-08-26,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-08-29,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-08-30,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-08-31,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-01,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-02,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-05,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-06,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-07,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-08,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-09,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-12,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-13,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-14,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-19,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-20,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-21,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-22,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-23,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-26,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-27,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-28,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-29,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-09-30,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-10-10,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-10-11,-0.024,759063.171,0.0,0.0,0.0,0.759,-0.241,759063.171,0.759,1000000
2016-10-12,-0.024,-246.792,-606.962,-0.001,758703.0,0.759,-0.242,758456.208,0.758,1000000
2016-10-13,-0.025,-246.792,-4986.0,-0.007,753717.0,0.758,-0.247,753470.208,0.753,1000000
2016-10-14,-0.024,-246.792,1662.0,0.002,755379.0,0.753,-0.245,755132.208,0.755,1000000
2016-10-17,-0.025,-246.792,-3324.0,-0.004,752055.0,0.755,-0.248,751808.208,0.752,1000000
2016-10-18,-0.024,-246.792,3324.0,0.004,755379.0,0.752,-0.245,755132.208,0.755,1000000
2016-10-19,-0.024,-246.792,-831.0,-0.001,754548.0,0.755,-0.246,754301.208,0.754,1000000
2016-10-20,-0.025,-246.792,-831.0,-0.001,753717.0,0.754,-0.247,753470.208,0.753,1000000
2016-10-21,-0.024,-246.792,4986.0,0.007,758703.0,0.753,-0.242,758456.208,0.758,1000000
2016-10-24,-0.023,-246.792,9141.0,0.012,767844.0,0.758,-0.232,767597.208,0.768,1000000
2016-10-25,-0.023,-246.792,-2493.0,-0.003,765351.0,0.768,-0.235,765104.208,0.765,1000000
2016-10-26,-0.024,-246.792,-4986.0,-0.007,760365.0,0.765,-0.24,760118.208,0.76,1000000
2016-10-27,-0.024,-246.792,831.0,0.001,761196.0,0.76,-0.239,760949.208,0.761,1000000
2016-10-28,-0.024,-246.792,831.0,0.001,762027.0,0.761,-0.238,761780.208,0.762,1000000
2016-10-31,-0.024,-246.792,-1662.0,-0.002,760365.0,0.762,-0.24,760118.208,0.76,1000000
2016-11-01,-0.024,-246.792,-831.0,-0.001,759534.0,0.76,-0.241,759287.208,0.759,1000000
2016-11-02,-0.024,-246.792,-5817.0,-0.008,753717.0,0.759,-0.247,753470.208,0.753,1000000
2016-11-03,-0.024,-246.792,4986.0,0.007,758703.0,0.753,-0.242,758456.208,0.758,1000000
2016-11-04,-0.024,-246.792,-1662.0,-0.002,757041.0,0.758,-0.243,756794.208,0.757,1000000
2016-11-07,-0.024,-246.792,831.0,0.001,757872.0,0.757,-0.242,757625.208,0.758,1000000
2016-11-08,-0.024,-246.792,2493.0,0.003,760365.0,0.758,-0.24,760118.208,0.76,1000000
2016-11-09,-0.025,752113.518,-8004.691,-0.011,0.0,0.76,-0.248,752113.518,0.752,1000000
2016-11-10,-0.025,204.471,-601.046,-0.001,751308.0,0.752,-0.248,751512.471,0.752,1000000
2016-11-11,-0.024,204.471,3288.0,0.004,754596.0,0.752,-0.245,754800.471,0.755,1000000
2016-11-14,-0.024,204.471,3288.0,0.004,757884.0,0.755,-0.242,758088.471,0.758,1000000
2016-11-15,-0.024,204.471,822.0,0.001,758706.0,0.758,-0.241,758910.471,0.759,1000000
2016-11-16,-0.024,204.471,0.0,0.0,758706.0,0.759,-0.241,758910.471,0.759,1000000
2016-11-17,-0.024,204.471,-1644.0,-0.002,757062.0,0.759,-0.243,757266.471,0.757,1000000
2016-11-18,-0.024,204.471,-2466.0,-0.003,754596.0,0.757,-0.245,754800.471,0.755,1000000
2016-11-21,-0.024,204.471,4932.0,0.007,759528.0,0.755,-0.24,759732.471,0.76,1000000
2016-11-22,-0.023,204.471,9864.0,0.013,769392.0,0.76,-0.23,769596.471,0.77,1000000
2016-11-23,-0.022,204.471,7398.0,0.01,776790.0,0.77,-0.223,776994.471,0.777,1000000
2016-11-24,-0.022,204.471,1644.0,0.002,778434.0,0.777,-0.221,778638.471,0.779,1000000
2016-11-25,-0.02,204.471,12330.0,0.016,790764.0,0.779,-0.209,790968.471,0.791,1000000
2016-11-28,-0.02,204.471,822.0,0.001,791586.0,0.791,-0.208,791790.471,0.792,1000000
2016-11-29,-0.02,204.471,-822.0,-0.001,790764.0,0.792,-0.209,790968.471,0.791,1000000
2016-11-30,-0.021,204.471,-5754.0,-0.007,785010.0,0.791,-0.215,785214.471,0.785,1000000
2016-12-01,-0.02,204.471,4110.0,0.005,789120.0,0.785,-0.211,789324.471,0.789,1000000
2016-12-02,-0.021,204.471,-4110.0,-0.005,785010.0,0.789,-0.215,785214.471,0.785,1000000
2016-12-05,-0.022,204.471,-7398.0,-0.009,777612.0,0.785,-0.222,777816.471,0.778,1000000
2016-12-06,-0.021,204.471,2466.0,0.003,780078.0,0.778,-0.22,780282.471,0.78,1000000
2016-12-07,-0.022,778057.811,-2224.661,-0.003,0.0,0.78,-0.222,778057.811,0.778,1000000
